0.296	0.30809
0.2964	0.307711
0.2968	0.307333
0.2972	0.306956
0.2976	0.306579
0.298	0.306203
0.2984	0.305828
0.2988	0.305454
0.2992	0.30508
0.2996	0.304707
0.3	0.304335
0.3004	0.303963
0.3008	0.303592
0.3012	0.303222
0.3016	0.302852
0.302	0.302484
0.3024	0.302116
0.3028	0.301748
0.3032	0.301381
0.3036	0.301015
0.304	0.30065
0.3044	0.300285
0.3048	0.299922
0.3052	0.299558
0.3056	0.299196
0.306	0.298834
0.3064	0.298473
0.3068	0.298112
0.3072	0.297752
0.3076	0.297393
0.308	0.297035
0.3084	0.296677
0.3088	0.29632
0.3092	0.295963
0.3096	0.295607
0.31	0.295252
0.3104	0.294898
0.3108	0.294544
0.3112	0.294191
0.3116	0.293838
0.312	0.293486
0.3124	0.293135
0.3128	0.292785
0.3132	0.292435
0.3136	0.292086
0.314	0.291737
0.3144	0.291389
0.3148	0.291042
0.3152	0.290695
0.3156	0.290349
0.316	0.290004
0.3164	0.289659
0.3168	0.289315
0.3172	0.288972
0.3176	0.288629
0.318	0.288287
0.3184	0.287946
0.3188	0.287605
0.3192	0.287265
0.3196	0.286925
0.32	0.286586
0.3204	0.286248
0.3208	0.28591
0.3212	0.285573
0.3216	0.285237
0.322	0.284901
0.3224	0.284566
0.3228	0.284231
0.3232	0.283897
0.3236	0.283564
0.324	0.283231
0.3244	0.282899
0.3248	0.282568
0.3252	0.282237
0.3256	0.281906
0.326	0.281577
0.3264	0.281248
0.3268	0.280919
0.3272	0.280591
0.3276	0.280264
0.328	0.279938
0.3284	0.279612
0.3288	0.279286
0.3292	0.278961
0.3296	0.278637
0.33	0.278313
0.3304	0.27799
0.3308	0.277668
0.3312	0.277346
0.3316	0.277025
0.332	0.276704
0.3324	0.276384
0.3328	0.276064
0.3332	0.275746
0.3336	0.275427
0.334	0.275109
0.3344	0.274792
0.3348	0.274476
0.3352	0.27416
0.3356	0.273844
0.336	0.273529
0.3364	0.273215
0.3368	0.272901
0.3372	0.272588
0.3376	0.272276
0.338	0.271964
0.3384	0.271652
0.3388	0.271341
0.3392	0.271031
0.3396	0.270721
0.34	0.270412
0.3404	0.270103
0.3408	0.269795
0.3412	0.269488
0.3416	0.269181
0.342	0.268875
0.3424	0.268569
0.3428	0.268263
0.3432	0.267959
0.3436	0.267655
0.344	0.267351
0.3444	0.267048
0.3448	0.266745
0.3452	0.266443
0.3456	0.266142
0.346	0.265841
0.3464	0.265541
0.3468	0.265241
0.3472	0.264942
0.3476	0.264643
0.348	0.264345
0.3484	0.264047
0.3488	0.26375
0.3492	0.263453
0.3496	0.263157
0.35	0.262862
0.3504	0.262567
0.3508	0.262272
0.3512	0.261978
0.3516	0.261685
0.352	0.261392
0.3524	0.2611
0.3528	0.260808
0.3532	0.260517
0.3536	0.260226
0.354	0.259936
0.3544	0.259646
0.3548	0.259357
0.3552	0.259068
0.3556	0.25878
0.356	0.258492
0.3564	0.258205
0.3568	0.257918
0.3572	0.257632
0.3576	0.257346
0.358	0.257061
0.3584	0.256777
0.3588	0.256492
0.3592	0.256209
0.3596	0.255926
0.36	0.255643
0.3604	0.255361
0.3608	0.255079
0.3612	0.254798
0.3616	0.254518
0.362	0.254238
0.3624	0.253958
0.3628	0.253679
0.3632	0.2534
0.3636	0.253122
0.364	0.252845
0.3644	0.252567
0.3648	0.252291
0.3652	0.252015
0.3656	0.251739
0.366	0.251464
0.3664	0.251189
0.3668	0.250915
0.3672	0.250641
0.3676	0.250368
0.368	0.250095
0.3684	0.249823
0.3688	0.249551
0.3692	0.24928
0.3696	0.249009
0.37	0.248739
0.3704	0.248469
0.3708	0.248199
0.3712	0.24793
0.3716	0.247662
0.372	0.247394
0.3724	0.247126
0.3728	0.246859
0.3732	0.246592
0.3736	0.246326
0.374	0.246061
0.3744	0.245796
0.3748	0.245531
0.3752	0.245266
0.3756	0.245003
0.376	0.244739
0.3764	0.244476
0.3768	0.244214
0.3772	0.243952
0.3776	0.24369
0.378	0.243429
0.3784	0.243169
0.3788	0.242909
0.3792	0.242649
0.3796	0.24239
0.38	0.242131
0.3804	0.241872
0.3808	0.241615
0.3812	0.241357
0.3816	0.2411
0.382	0.240844
0.3824	0.240587
0.3828	0.240332
0.3832	0.240077
0.3836	0.239822
0.384	0.239567
0.3844	0.239313
0.3848	0.23906
0.3852	0.238807
0.3856	0.238554
0.386	0.238302
0.3864	0.23805
0.3868	0.237799
0.3872	0.237548
0.3876	0.237298
0.388	0.237048
0.3884	0.236798
0.3888	0.236549
0.3892	0.236301
0.3896	0.236052
0.39	0.235804
0.3904	0.235557
0.3908	0.23531
0.3912	0.235063
0.3916	0.234817
0.392	0.234572
0.3924	0.234326
0.3928	0.234081
0.3932	0.233837
0.3936	0.233593
0.394	0.233349
0.3944	0.233106
0.3948	0.232863
0.3952	0.232621
0.3956	0.232379
0.396	0.232137
0.3964	0.231896
0.3968	0.231656
0.3972	0.231415
0.3976	0.231175
0.398	0.230936
0.3984	0.230697
0.3988	0.230458
0.3992	0.23022
0.3996	0.229982
0.4	0.229744
0.4004	0.229507
0.4008	0.229271
0.4012	0.229035
0.4016	0.228799
0.402	0.228563
0.4024	0.228328
0.4028	0.228094
0.4032	0.227859
0.4036	0.227625
0.404	0.227392
0.4044	0.227159
0.4048	0.226926
0.4052	0.226694
0.4056	0.226462
0.406	0.226231
0.4064	0.226
0.4068	0.225769
0.4072	0.225539
0.4076	0.225309
0.408	0.225079
0.4084	0.22485
0.4088	0.224621
0.4092	0.224393
0.4096	0.224165
0.41	0.223937
0.4104	0.22371
0.4108	0.223483
0.4112	0.223257
0.4116	0.223031
0.412	0.222805
0.4124	0.22258
0.4128	0.222355
0.4132	0.22213
0.4136	0.221906
0.414	0.221682
0.4144	0.221459
0.4148	0.221235
0.4152	0.221013
0.4156	0.22079
0.416	0.220568
0.4164	0.220347
0.4168	0.220126
0.4172	0.219905
0.4176	0.219684
0.418	0.219464
0.4184	0.219245
0.4188	0.219025
0.4192	0.218806
0.4196	0.218588
0.42	0.218369
0.4204	0.218151
0.4208	0.217934
0.4212	0.217717
0.4216	0.2175
0.422	0.217283
0.4224	0.217067
0.4228	0.216852
0.4232	0.216636
0.4236	0.216421
0.424	0.216206
0.4244	0.215992
0.4248	0.215778
0.4252	0.215565
0.4256	0.215351
0.426	0.215138
0.4264	0.214926
0.4268	0.214714
0.4272	0.214502
0.4276	0.21429
0.428	0.214079
0.4284	0.213868
0.4288	0.213658
0.4292	0.213448
0.4296	0.213238
0.43	0.213029
0.4304	0.21282
0.4308	0.212611
0.4312	0.212402
0.4316	0.212194
0.432	0.211987
0.4324	0.211779
0.4328	0.211572
0.4332	0.211366
0.4336	0.211159
0.434	0.210953
0.4344	0.210748
0.4348	0.210542
0.4352	0.210337
0.4356	0.210133
0.436	0.209929
0.4364	0.209725
0.4368	0.209521
0.4372	0.209318
0.4376	0.209115
0.438	0.208912
0.4384	0.20871
0.4388	0.208508
0.4392	0.208306
0.4396	0.208105
0.44	0.207904
0.4404	0.207703
0.4408	0.207503
0.4412	0.207303
0.4416	0.207103
0.442	0.206904
0.4424	0.206705
0.4428	0.206506
0.4432	0.206308
0.4436	0.206109
0.444	0.205912
0.4444	0.205714
0.4448	0.205517
0.4452	0.20532
0.4456	0.205124
0.446	0.204928
0.4464	0.204732
0.4468	0.204536
0.4472	0.204341
0.4476	0.204146
0.448	0.203952
0.4484	0.203757
0.4488	0.203564
0.4492	0.20337
0.4496	0.203177
0.45	0.202984
0.4504	0.202791
0.4508	0.202599
0.4512	0.202406
0.4516	0.202215
0.452	0.202023
0.4524	0.201832
0.4528	0.201641
0.4532	0.201451
0.4536	0.201261
0.454	0.201071
0.4544	0.200881
0.4548	0.200692
0.4552	0.200503
0.4556	0.200314
0.456	0.200126
0.4564	0.199938
0.4568	0.19975
0.4572	0.199562
0.4576	0.199375
0.458	0.199188
0.4584	0.199002
0.4588	0.198815
0.4592	0.198629
0.4596	0.198444
0.46	0.198258
0.4604	0.198073
0.4608	0.197888
0.4612	0.197704
0.4616	0.197519
0.462	0.197336
0.4624	0.197152
0.4628	0.196969
0.4632	0.196786
0.4636	0.196603
0.464	0.19642
0.4644	0.196238
0.4648	0.196056
0.4652	0.195875
0.4656	0.195693
0.466	0.195512
0.4664	0.195332
0.4668	0.195151
0.4672	0.194971
0.4676	0.194791
0.468	0.194611
0.4684	0.194432
0.4688	0.194253
0.4692	0.194074
0.4696	0.193896
0.47	0.193718
0.4704	0.19354
0.4708	0.193362
0.4712	0.193185
0.4716	0.193008
0.472	0.192831
0.4724	0.192655
0.4728	0.192478
0.4732	0.192302
0.4736	0.192127
0.474	0.191951
0.4744	0.191776
0.4748	0.191601
0.4752	0.191427
0.4756	0.191253
0.476	0.191079
0.4764	0.190905
0.4768	0.190731
0.4772	0.190558
0.4776	0.190385
0.478	0.190213
0.4784	0.19004
0.4788	0.189868
0.4792	0.189696
0.4796	0.189525
0.48	0.189353
0.4804	0.189182
0.4808	0.189011
0.4812	0.188841
0.4816	0.188671
0.482	0.188501
0.4824	0.188331
0.4828	0.188162
0.4832	0.187992
0.4836	0.187823
0.484	0.187655
0.4844	0.187486
0.4848	0.187318
0.4852	0.18715
0.4856	0.186983
0.486	0.186815
0.4864	0.186648
0.4868	0.186482
0.4872	0.186315
0.4876	0.186149
0.488	0.185983
0.4884	0.185817
0.4888	0.185651
0.4892	0.185486
0.4896	0.185321
0.49	0.185156
0.4904	0.184992
0.4908	0.184828
0.4912	0.184663
0.4916	0.1845
0.492	0.184336
0.4924	0.184173
0.4928	0.18401
0.4932	0.183847
0.4936	0.183685
0.494	0.183523
0.4944	0.183361
0.4948	0.183199
0.4952	0.183037
0.4956	0.182876
0.496	0.182715
0.4964	0.182554
0.4968	0.182394
0.4972	0.182234
0.4976	0.182074
0.498	0.181914
0.4984	0.181754
0.4988	0.181595
0.4992	0.181436
0.4996	0.181277
0.5	0.181119
0.5004	0.18096
0.5008	0.180802
0.5012	0.180644
0.5016	0.180487
0.502	0.180329
0.5024	0.180172
0.5028	0.180016
0.5032	0.179859
0.5036	0.179703
0.504	0.179546
0.5044	0.17939
0.5048	0.179235
0.5052	0.179079
0.5056	0.178924
0.506	0.178769
0.5064	0.178615
0.5068	0.17846
0.5072	0.178306
0.5076	0.178152
0.508	0.177998
0.5084	0.177845
0.5088	0.177691
0.5092	0.177538
0.5096	0.177385
0.51	0.177233
0.5104	0.17708
0.5108	0.176928
0.5112	0.176776
0.5116	0.176625
0.512	0.176473
0.5124	0.176322
0.5128	0.176171
0.5132	0.17602
0.5136	0.17587
0.514	0.175719
0.5144	0.175569
0.5148	0.175419
0.5152	0.17527
0.5156	0.17512
0.516	0.174971
0.5164	0.174822
0.5168	0.174673
0.5172	0.174525
0.5176	0.174377
0.518	0.174228
0.5184	0.174081
0.5188	0.173933
0.5192	0.173786
0.5196	0.173638
0.52	0.173491
0.5204	0.173345
0.5208	0.173198
0.5212	0.173052
0.5216	0.172906
0.522	0.17276
0.5224	0.172614
0.5228	0.172469
0.5232	0.172324
0.5236	0.172179
0.524	0.172034
0.5244	0.171889
0.5248	0.171745
0.5252	0.171601
0.5256	0.171457
0.526	0.171313
0.5264	0.17117
0.5268	0.171026
0.5272	0.170883
0.5276	0.170741
0.528	0.170598
0.5284	0.170456
0.5288	0.170313
0.5292	0.170171
0.5296	0.17003
0.53	0.169888
0.5304	0.169747
0.5308	0.169605
0.5312	0.169464
0.5316	0.169324
0.532	0.169183
0.5324	0.169043
0.5328	0.168903
0.5332	0.168763
0.5336	0.168623
0.534	0.168484
0.5344	0.168344
0.5348	0.168205
0.5352	0.168067
0.5356	0.167928
0.536	0.167789
0.5364	0.167651
0.5368	0.167513
0.5372	0.167375
0.5376	0.167238
0.538	0.1671
0.5384	0.166963
0.5388	0.166826
0.5392	0.166689
0.5396	0.166552
0.54	0.166416
0.5404	0.16628
0.5408	0.166144
0.5412	0.166008
0.5416	0.165872
0.542	0.165737
0.5424	0.165602
0.5428	0.165467
0.5432	0.165332
0.5436	0.165197
0.544	0.165063
0.5444	0.164928
0.5448	0.164794
0.5452	0.16466
0.5456	0.164527
0.546	0.164393
0.5464	0.16426
0.5468	0.164127
0.5472	0.163994
0.5476	0.163861
0.548	0.163729
0.5484	0.163597
0.5488	0.163465
0.5492	0.163333
0.5496	0.163201
0.55	0.163069
0.5504	0.162938
0.5508	0.162807
0.5512	0.162676
0.5516	0.162545
0.552	0.162415
0.5524	0.162284
0.5528	0.162154
0.5532	0.162024
0.5536	0.161894
0.554	0.161765
0.5544	0.161635
0.5548	0.161506
0.5552	0.161377
0.5556	0.161248
0.556	0.161119
0.5564	0.160991
0.5568	0.160862
0.5572	0.160734
0.5576	0.160606
0.558	0.160479
0.5584	0.160351
0.5588	0.160224
0.5592	0.160096
0.5596	0.159969
0.56	0.159842
0.5604	0.159716
0.5608	0.159589
0.5612	0.159463
0.5616	0.159337
0.562	0.159211
0.5624	0.159085
0.5628	0.15896
0.5632	0.158834
0.5636	0.158709
0.564	0.158584
0.5644	0.158459
0.5648	0.158334
0.5652	0.15821
0.5656	0.158086
0.566	0.157962
0.5664	0.157838
0.5668	0.157714
0.5672	0.15759
0.5676	0.157467
0.568	0.157344
0.5684	0.15722
0.5688	0.157098
0.5692	0.156975
0.5696	0.156852
0.57	0.15673
0.5704	0.156608
0.5708	0.156486
0.5712	0.156364
